household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support
155,대조,0,5.0,10.0,402.65,15050.0,1.0,2.99,0.0,0.0,1,0.0,0.0,0.0,121.13,3.0,5.0,0,1,5.0,2.3978952727983707,6.000548165841025,0.007425804048180803,0,0.0,0.0636188298824456,-2.6891131327514586,True
156,대조,0,1.0,121.0,1138.84,106337.0,1.0,3.39,0.0,0.0,0,0.0,0.0,0.0,385.34,57.0,1.0,0,1,1.0,4.804021044733257,7.038643180661242,0.0029767131467106885,0,0.0,0.05703655960868468,-2.8053350535422936,True
157,대조,0,8.0,23.0,394.79,153.0,3.0,10.96,0.0,0.0,1,2.0,1.0,1.0,301.71,17.0,8.0,1,1,8.0,3.1780538303479458,5.980883767563795,0.02776159477190405,0,0.0,0.08490397575783017,-2.3775080833611835,True
158,대조,0,7.0,32.0,341.37,99.0,1.0,7.99,0.0,0.0,1,0.0,0.0,0.0,133.22,18.0,7.0,0,1,7.0,3.4965075614664802,5.835892023606579,0.023405688842018924,0,0.0,0.07186266339770728,-2.558422869163128,True
160,대조,0,4.0,9.0,224.6,109.0,3.0,2.69,0.0,0.0,0,0.0,0.0,0.0,78.65,2.0,4.0,0,1,4.0,2.302585092994046,5.418763519623904,0.011976847729296526,0,0.0,0.05636474035315072,-2.817895922030056,True
161,대조,0,46.0,12.0,215.85999999999999,98.0,1.0,2.34,0.0,0.0,1,0.0,0.0,0.0,29.54,2.0,46.0,0,1,46.0,2.5649493574615367,5.379251984044036,0.010840359492263505,0,0.0,0.052292497947985704,-2.8971929944020225,True
162,대조,0,1.0,12.0,369.55,136.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,156.58,3.0,1.0,0,1,1.0,2.5649493574615367,5.914988388397368,0.0,0,1.0,0.019204853014557665,-3.9332006088833413,True
164,대조,0,4.0,20.0,638.3100000000001,31606.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,232.56,5.0,4.0,0,1,4.0,3.044522437723423,6.460389469758901,0.0,0,0.0,0.05846502127270987,-2.7790828510878143,True
166,대조,0,7.0,17.0,277.05,127.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,144.94,6.0,7.0,0,1,7.0,2.8903717578961645,5.627800953633573,0.0,0,0.0,0.0457863664252234,-3.0369012104428523,True
179,대조,0,1.0,8.0,139.9,83.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,106.72,5.0,1.0,0,1,1.0,2.1972245773362196,4.948050418904635,0.0,0,0.0,0.03891477644439023,-3.2066890515189117,True
